Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,14109,"Oregon Trail El Cons Coop, Inc",OR,0.121,0.054,.,.,0.175,34,8,.,.,42,.,.,.,.,0.000,0.013,.,.,.,0.013,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.134,0.054,0.000,0.000,0.188,38,8,0,0,46,0,0,0,0,0
2014,14127,Omaha Public Power District,NE,0.134,0.033,0.000,0.000,0.167,24,3,0,0,27,2.162,0.000,0.000,0.000,2.162,0.035,0.002,.,.,0.037,8,2,.,.,10,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.169,0.035,0.000,0.000,0.204,32,5,0,0,37,2,0,0,0,2
2014,14154,Orange & Rockland Utils Inc,NY,10.320,5.172,0.760,0.000,16.252,"1,521",93,1,0,"1,615",.,.,.,.,0.000,0.000,0.012,0.000,0.000,0.012,0,2,0,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.320,5.184,0.760,0.000,16.264,"1,521",95,1,0,"1,617",0,0,0,0,0
2014,14170,Orcas Power & Light Coop,WA,0.740,0.180,.,.,0.920,151,17,.,.,168,426.000,59.000,.,.,485.000,0.100,0.000,.,.,0.100,3,0,.,.,3,1.700,0.000,.,.,1.700,0.100,0.000,.,.,0.100,1,0,.,.,1,31.000,0.000,.,.,31.000,0.940,0.180,0.000,0.000,1.120,155,17,0,0,172,459,59,0,0,518
2014,14175,"Tri-County Electric Coop, Inc",SC,0.025,.,.,.,0.025,4,.,.,.,4,13.400,.,.,.,13.400,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,4,0,0,0,4,13,0,0,0,13
2014,14224,Otero County Electric Coop Inc,NM,3.010,0.075,.,.,3.085,821,4,.,.,825,0.000,0.000,.,.,0.000,0.012,.,.,.,0.012,3,.,.,.,3,0.000,.,.,.,0.000,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,3.022,0.075,0.000,0.000,3.097,824,4,0,0,828,0,0,0,0,0
2014,14232,Otter Tail Power Co,MN,0.003,0.004,.,.,0.007,1,1,.,.,2,.,.,.,.,0.000,0.088,0.253,.,.,0.341,4,7,.,.,11,.,.,.,.,0.000,.,0.035,.,.,0.035,.,1,.,.,1,.,.,.,.,0.000,0.091,0.292,0.000,0.000,0.383,5,9,0,0,14,0,0,0,0,0
2014,14232,Otter Tail Power Co,ND,.,0.050,.,.,0.050,.,2,.,.,2,.,.,.,.,0.000,0.052,.,.,.,0.052,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.050,0.000,0.000,0.102,3,2,0,0,5,0,0,0,0,0
2014,14232,Otter Tail Power Co,SD,.,0.042,.,.,0.042,.,2,.,.,2,.,.,.,.,0.000,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.042,0.000,0.000,0.046,2,2,0,0,4,0,0,0,0,0
2014,14245,Overton Power District No 5,NV,0.223,.,0.024,.,0.247,32,.,2,.,34,141.473,.,23.514,.,164.987,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.223,0.000,0.024,0.000,0.247,32,0,2,0,34,141,0,24,0,165
2014,14246,City of Owatonna - (MN),MN,0.016,.,.,.,0.016,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2,0,0,0,0,0
2014,14251,Owen Electric Coop Inc,KY,0.004,.,.,.,0.004,7,.,.,.,7,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.000,0.000,0.000,0.006,8,0,0,0,8,0,0,0,0,0
2014,14285,Ozark Border Electric Coop,MO,0.065,0.010,.,.,0.075,6,1,.,.,7,.,.,.,.,0.000,.,0.003,.,.,0.003,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.013,0.000,0.000,0.078,6,2,0,0,8,0,0,0,0,0
2014,14288,Ozark Electric Coop Inc - (MO),MO,0.192,.,.,.,0.192,26,.,.,.,26,.,.,.,.,0.000,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.198,0.000,0.000,0.000,0.198,27,0,0,0,27,0,0,0,0,0
2014,14289,Ozarks Electric Coop Corp - (AR),AR,0.250,0.024,.,.,0.274,49,1,.,.,50,.,.,.,.,0.000,.,0.004,.,.,0.004,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.250,0.028,0.000,0.000,0.278,49,2,0,0,51,0,0,0,0,0
2014,14324,PUD No 2 of Pacific County,WA,0.014,0.012,.,.,0.026,6,2,.,.,8,7.918,13.472,.,.,21.390,0.004,.,.,.,0.004,2,.,.,.,2,0.017,.,.,.,0.017,.,0.015,.,.,0.015,.,1,.,.,1,.,0.000,.,.,0.000,0.018,0.027,0.000,0.000,0.045,8,3,0,0,11,8,13,0,0,21
2014,14328,Pacific Gas & Electric Co,CA,700.814,298.496,274.036,0.000,"1,273.346","1,44,723","4,810","1,302",0,"1,50,835",.,.,.,.,0.000,0.958,0.605,4.813,0.000,6.376,147,31,35,0,213,.,.,.,.,0.000,0.470,4.546,44.660,0.000,49.676,86,31,107,0,224,.,.,.,.,0.000,702.242,303.647,323.509,0.000,"1,329.398","1,44,956","4,872","1,444",0,"1,51,272",0,0,0,0,0
2014,14354,PacifiCorp,CA,1.092,1.260,0.587,0.000,2.939,148,22,7,0,177,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,.,.,.,.,0.000,1.104,1.265,0.587,0.000,2.956,151,24,7,0,182,0,0,0,0,0
2014,14354,PacifiCorp,ID,0.254,0.305,0.000,0.000,0.559,48,16,0,0,64,.,.,.,.,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,0.475,0.362,0.000,0.000,0.837,111,24,0,0,135,0,0,0,0,0
2014,14354,PacifiCorp,OR,13.450,18.647,1.855,0.000,33.952,"3,244",508,110,0,"3,862",.,.,.,.,0.000,0.068,0.077,0.000,0.000,0.145,17,8,0,0,25,.,.,.,.,0.000,0.061,1.753,0.000,0.000,1.814,7,11,0,0,18,.,.,.,.,0.000,13.579,20.477,1.855,0.000,35.911,"3,268",527,110,0,"3,905",0,0,0,0,0
2014,14354,PacifiCorp,UT,12.934,12.824,2.086,0.000,27.844,"3,131",359,27,0,"3,517",.,.,.,.,0.000,0.138,0.026,0.000,0.000,0.164,41,8,0,0,49,.,.,.,.,0.000,0.074,0.226,0.000,0.000,0.300,14,8,0,0,22,.,.,.,.,0.000,13.146,13.076,2.086,0.000,28.308,"3,186",375,27,0,"3,588",0,0,0,0,0
2014,14354,PacifiCorp,WA,1.133,0.654,0.026,0.000,1.813,190,40,3,0,233,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,4,0,0,0,4,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,1.163,0.654,0.026,0.000,1.843,194,40,3,0,237,0,0,0,0,0
2014,14354,PacifiCorp,WY,0.311,0.267,0.000,0.000,0.578,88,29,0,0,117,.,.,.,.,0.000,0.177,0.101,0.000,0.000,0.278,51,14,0,0,65,.,.,.,.,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10,.,.,.,.,0.000,0.519,0.389,0.000,0.000,0.908,146,46,0,0,192,0,0,0,0,0
2014,14373,Page Utility Enterprises,AZ,0.024,0.015,.,.,0.039,4,1,.,.,5,0.001,0.000,.,.,0.001,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.015,0.000,0.000,0.039,4,1,0,0,5,0,0,0,0,0
2014,14398,Palmetto Electric Coop Inc,SC,0.063,0.027,.,.,0.090,11,2,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.063,0.027,0.000,0.000,0.090,11,2,0,0,13,0,0,0,0,0
2014,14401,City of Palo Alto - (CA),CA,2.536,3.702,.,.,6.238,678,48,.,.,726,45.750,.,.,.,45.750,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.536,3.702,0.000,0.000,6.238,678,48,0,0,726,46,0,0,0,46
2014,14424,"Panola-Harrison Elec Coop, Inc",LA,0.272,.,.,.,0.272,52,.,.,.,52,118.600,.,.,.,118.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.272,0.000,0.000,0.000,0.272,52,0,0,0,52,119,0,0,0,119
2014,14426,Panhandle Rural El Member Assn,NE,.,0.005,.,.,0.005,.,1,.,.,1,.,0.600,.,.,0.600,0.012,0.002,.,.,0.014,1,1,.,.,2,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.012,0.007,0.000,0.000,0.019,1,2,0,0,3,0,1,0,0,1
2014,14468,People's Cooperative Services,MN,0.156,0.117,.,.,0.273,16,4,.,.,20,75.167,136.696,.,.,211.863,0.179,.,.,.,0.179,8,.,.,.,8,97.123,.,.,.,97.123,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.335,0.117,0.000,0.000,0.452,24,4,0,0,28,172,137,0,0,309
2014,14471,Parke County Rural E M C,IN,0.010,.,.,.,0.010,2,.,.,.,2,4.030,.,.,.,4.030,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2,4,0,0,0,4
2014,14500,Park Electric Coop Inc,MT,0.075,.,.,.,0.075,14,.,.,.,14,48.850,.,.,.,48.850,0.021,.,.,.,0.021,3,.,.,.,3,2.486,.,.,.,2.486,0.013,.,.,.,0.013,1,.,.,.,1,9.760,.,.,.,9.760,0.109,0.000,0.000,0.000,0.109,18,0,0,0,18,61,0,0,0,61
2014,14505,Parkland Light & Water Company,WA,0.002,0.007,.,.,0.009,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.007,0.000,0.000,0.009,1,1,0,0,2,0,0,0,0,0
2014,14534,City of Pasadena - (CA),CA,2.355,3.423,.,.,5.778,369,39,.,.,408,"1,833.000",331.000,.,.,"2,164.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.355,3.423,0.000,0.000,5.778,369,39,0,0,408,"1,833",331,0,0,"2,164"
2014,14557,"Pee Dee Electric Coop, Inc",SC,0.005,.,.,.,0.005,1,.,.,.,1,2.578,.,.,.,2.578,0.002,.,.,.,0.002,1,.,.,.,1,0.014,.,.,.,0.014,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.007,0.000,0.000,0.000,0.007,2,0,0,0,2,3,0,0,0,3
2014,14563,Pearl River Valley El Pwr Assn,MS,0.025,.,.,.,0.025,4,.,.,.,4,9.086,.,.,.,9.086,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,4,0,0,0,4,9,0,0,0,9
2014,14599,"Paulding-Putman Elec Coop, Inc",OH,0.015,0.000,0.000,0.000,0.015,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.025,4,0,0,0,4,0,0,0,0,0
2014,14600,Payson City Corporation,UT,0.100,.,.,.,0.100,11,.,.,.,11,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.102,0.000,0.000,0.000,0.102,13,0,0,0,13,0,0,0,0,0
2014,14605,City of Peabody - (MA),MA,0.039,0.052,.,.,0.091,7,1,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,0.040,0.052,0.000,0.000,0.092,8,1,0,0,9,0,0,0,0,0
2014,14606,"Peace River Electric Coop, Inc",FL,0.405,0.024,.,.,0.429,55,2,.,.,57,238.240,16.660,.,.,254.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.405,0.024,0.000,0.000,0.429,55,2,0,0,57,238,17,0,0,255
2014,14610,Orlando Utilities Comm,FL,0.640,3.080,.,.,3.720,118,19,.,.,137,278.810,"1,208.780",.,.,"1,487.590",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.640,3.080,0.000,0.000,3.720,118,19,0,0,137,279,"1,209",0,0,"1,488"
2014,14624,PUD No 2 of Grant County,WA,0.067,0.052,.,.,0.119,18,5,.,.,23,24.840,1.014,.,.,25.854,0.003,.,.,.,0.003,2,.,.,.,2,0.005,.,.,.,0.005,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.070,0.052,0.000,0.000,0.122,20,5,0,0,25,25,1,0,0,26
2014,14626,"Pedernales Electric Coop, Inc",TX,2.453,0.250,0.010,.,2.713,196,20,1,.,217,.,.,.,.,0.000,0.148,.,.,.,0.148,10,.,.,.,10,.,.,.,.,0.000,1.000,.,.,.,1.000,72,.,.,.,72,.,.,.,.,0.000,3.601,0.250,0.010,0.000,3.861,278,20,1,0,299,0,0,0,0,0
2014,14653,PUD No 1 of Pend Oreille County,WA,0.023,0.000,0.000,0.000,0.023,3,0,0,0,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.023,0.000,0.000,0.000,0.023,3,0,0,0,3,0,0,0,0,0
2014,14668,Peninsula Light Company,WA,0.270,.,.,.,0.270,49,.,.,.,49,.,.,.,.,0.000,0.001,.,.,.,0.001,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.271,0.000,0.000,0.000,0.271,51,0,0,0,51,0,0,0,0,0
2014,14711,Pennsylvania Electric Co,PA,2.432,2.163,0.000,0.000,4.595,316,52,0,0,368,0.000,0.000,0.000,0.000,0.000,0.161,0.059,0.000,0.000,0.220,34,11,0,0,45,0.000,0.000,0.000,0.000,0.000,0.000,1.067,2.610,0.000,3.677,0,6,2,0,8,0.000,0.000,0.000,0.000,0.000,2.593,3.289,2.610,0.000,8.492,350,69,2,0,421,0,0,0,0,0
2014,14715,PPL Electric Utilities Corp,PA,20.565,43.805,8.944,0.000,73.314,"2,858",441,41,0,"3,340",.,.,.,.,0.000,0.266,0.151,0.000,0.000,0.417,91,19,0,0,110,.,.,.,.,0.000,0.128,21.541,0.000,0.000,21.669,7,24,0,0,31,.,.,.,.,0.000,20.959,65.497,8.944,0.000,95.400,"2,956",484,41,0,"3,481",0,0,0,0,0
2014,14716,Pennsylvania Power Co,PA,0.394,0.144,0.030,0.000,0.568,46,12,1,0,59,0.000,0.000,0.000,0.000,0.000,0.006,0.080,0.000,0.000,0.086,2,4,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,1.250,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000,0.400,1.474,0.030,0.000,1.904,48,19,1,0,68,0,0,0,0,0
2014,14839,City of Peru - (IN),IN,0.035,.,.,.,0.035,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.035,0.000,0.000,0.000,0.035,6,0,0,0,6,0,0,0,0,0
2014,14864,Petit Jean Electric Coop Corp,AR,0.046,.,.,.,0.046,8,.,.,.,8,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.049,0.000,0.000,0.000,0.049,9,0,0,0,9,0,0,0,0,0
2014,14940,PECO Energy Co,PA,17.560,16.840,23.830,.,58.230,"2,353",252,32,.,"2,637",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,17.560,16.840,23.830,0.000,58.230,"2,353",252,32,0,"2,637",0,0,0,0,0
2014,15023,Piedmont Electric Member Corp,NC,0.198,0.005,.,.,0.203,43,1,0,.,44,0.121,0.005,.,.,0.126,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.198,0.005,0.000,0.000,0.203,43,1,0,0,44,0,0,0,0,0
2014,15034,Pierce-Pepin Coop Services,WI,0.150,.,.,.,0.150,24,.,.,.,24,.,.,.,.,0.000,0.130,.,.,.,0.130,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.280,0.000,0.000,0.000,0.280,32,0,0,0,32,0,0,0,0,0
2014,15045,Pike County Light & Power Co,PA,0.021,0.021,.,.,0.042,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4,0,0,0,0,0
2014,15049,Electrical Dist No4 Pinal County,AZ,0.116,0.030,.,.,0.146,19,1,.,.,20,0.070,0.007,.,.,0.077,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.116,0.030,0.000,0.000,0.146,19,1,0,0,20,0,0,0,0,0
2014,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,0.083,0.016,.,.,0.099,10,2,.,.,12,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.085,0.016,0.000,0.000,0.101,11,2,0,0,13,0,0,0,0,0
2014,15138,"Platte-Clay Electric Coop, Inc",MO,0.114,.,.,.,0.114,19,.,.,.,19,8.000,.,.,.,8.000,0.015,.,.,.,0.015,5,.,.,.,5,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.129,0.000,0.000,0.000,0.129,24,0,0,0,24,8,0,0,0,8
2014,15159,City of Plymouth - (WI),WI,0.030,0.025,0.000,0.000,0.055,7,2,0,0,9,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.030,0.025,0.000,0.000,0.055,7,2,0,0,9,0,0,0,0,0
2014,15175,Pointe Coupee Elec Member Corp,LA,0.138,0.040,0.000,0.000,0.178,22,2,0,0,24,49.000,30.000,0.000,0.000,79.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.138,0.040,0.000,0.000,0.178,22,2,0,0,24,49,30,0,0,79
2014,15188,Polk County Rural Pub Pwr Dist,NE,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,0.025,.,0.025,.,.,1,.,1,.,.,2.224,.,2.224,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.000,0.025,0.000,0.025,0,0,1,0,1,0,0,2,0,2
2014,15231,City of Port Angeles - (WA),WA,0.043,0.010,.,.,0.053,11,1,.,.,12,4.400,0.312,.,.,4.712,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.043,0.010,0.000,0.000,0.053,11,1,0,0,12,4,0,0,0,5
2014,15248,Portland General Electric Co,OR,17.699,12.971,.,.,30.670,"3,994",298,.,.,"4,292",217.303,119.683,.,.,336.986,0.261,0.512,.,.,0.773,27,8,.,.,35,8.980,15.817,.,.,24.797,0.008,0.648,.,.,0.656,1,7,.,.,8,0.626,0.000,.,.,0.626,17.968,14.131,0.000,0.000,32.099,"4,022",313,0,0,"4,335",227,136,0,0,362
2014,15257,"Poudre Valley R  E  A, Inc",CO,0.893,0.041,0.019,.,0.953,146,3,1,.,150,.,.,.,.,0.000,0.044,.,.,.,0.044,13,.,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.937,0.041,0.019,0.000,0.997,159,3,1,0,163,0,0,0,0,0
2014,15263,The Potomac Edison Company,MD,7.868,7.196,0.880,.,15.944,"1,039",68,1,.,"1,108",0.000,0.000,0.000,.,0.000,0.095,0.023,.,.,0.118,28,6,.,.,34,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.963,7.219,0.880,0.000,16.062,"1,067",74,1,0,"1,142",0,0,0,0,0
2014,15263,The Potomac Edison Company,WV,1.232,0.072,.,.,1.304,178,12,.,.,190,0.000,0.000,.,.,0.000,0.016,0.005,.,.,0.021,7,2,.,.,9,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.248,0.077,0.000,0.000,1.325,185,14,0,0,199,0,0,0,0,0
2014,15270,Potomac Electric Power Co,DC,5.954,4.141,.,.,10.095,"1,425",97,.,.,"1,522",316.541,32.421,.,.,348.962,.,0.000,.,.,0.000,.,0,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.954,4.141,0.000,0.000,10.095,"1,425",97,0,0,"1,522",317,32,0,0,349
2014,15270,Potomac Electric Power Co,MD,15.895,16.942,.,.,32.837,"2,594",89,.,.,"2,683",231.807,70.867,.,.,302.674,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.895,16.944,0.000,0.000,32.839,"2,594",90,0,0,"2,684",232,71,0,0,303
2014,15291,Prairie Energy Coop,IA,0.120,.,.,.,0.120,1,.,.,.,1,1.920,.,.,.,1.920,0.100,.,.,.,0.100,6,.,.,.,6,4.720,.,.,.,4.720,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.220,0.000,0.000,0.000,0.220,7,0,0,0,7,7,0,0,0,7
2014,15308,Plumas-Sierra Rural Elec Coop,CA,0.436,0.013,0.436,.,0.885,87,2,1,.,90,53.000,0.000,0.000,.,53.000,0.003,.,.,.,0.003,2,.,.,.,2,0.000,.,.,.,0.000,0.001,.,.,.,0.001,1,.,.,.,1,3.000,.,.,.,3.000,0.440,0.013,0.436,0.000,0.889,90,2,1,0,93,56,0,0,0,56
2014,15308,Plumas-Sierra Rural Elec Coop,NV,0.060,.,.,.,0.060,13,.,.,.,13,6.000,.,.,.,6.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.000,0.000,0.000,0.060,13,0,0,0,13,6,0,0,0,6
2014,15312,Village of Prairie Du Sac - (WI),WI,0.004,0.004,0.000,0.000,0.008,1,1,0,0,2,0.551,0.542,0.000,0.000,1.093,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.008,1,1,0,0,2,1,1,0,0,1
2014,15340,Presque Isle Elec & Gas Coop,MI,0.020,.,.,.,0.020,3,.,.,.,3,4.760,.,.,.,4.760,0.068,.,.,.,0.068,18,.,.,.,18,6.760,.,.,.,6.760,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.088,0.000,0.000,0.000,0.088,21,0,0,0,21,12,0,0,0,12
2014,15344,Polk-Burnett Electric Coop,WI,0.112,.,.,.,0.112,24,.,.,.,24,15.000,.,.,.,15.000,0.062,.,.,.,0.062,3,.,.,.,3,50.000,.,.,.,50.000,0.022,.,.,.,0.022,1,.,.,.,1,0.000,.,.,.,0.000,0.196,0.000,0.000,0.000,0.196,28,0,0,0,28,65,0,0,0,65
2014,15356,Price Electric Coop Inc,WI,0.047,.,.,.,0.047,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.047,0.000,0.000,0.000,0.047,9,0,0,0,9,0,0,0,0,0
2014,15410,Prince George Electric Coop,VA,0.023,.,.,.,0.023,6,.,.,.,6,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,7,0,0,0,7,0,0,0,0,0
2014,15419,PUD No 3 of Mason County,WA,0.184,0.009,.,.,0.193,34,1,.,.,35,.,.,.,.,0.000,0.006,.,.,.,0.006,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.190,0.009,0.000,0.000,0.199,36,1,0,0,37,0,0,0,0,0
