Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
2023,MN,6782,Freeborn Mower Electric Cooperative,MISO,AC,2.588,1.331,0.023,.,3.942,112,39,2,.,153,"1,791.940",744.140,.,.,"2,536.080",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.071,.,.,.,0.071,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.188,0.078,.,.,0.266,7,2,.,.,9,106.540,108.350,.,.,214.890,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.776,1.409,0.023,0.000,4.208,119,41,2,0,162,"1,898.480",852.490,0.000,0.000,"2,750.970"
2023,MN,8319,Heartland Power Coop,MISO,AC,0.008,.,.,.,0.008,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2023,MN,9475,Itasca-Mantrap Co-op Electrical Assn,MISO,AC,0.452,0.079,.,.,0.531,36,3,.,.,39,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.046,0.020,.,.,0.066,46,1,.,.,47,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.020,0.020,.,.,0.040,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.518,0.119,0.000,0.000,0.637,83,5,0,0,88,0.000,0.000,0.000,0.000,0.000
2023,MN,10596,City of Lake Crystal - (MN),MISO,AC,0.025,0.040,.,.,0.065,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.040,.,.,0.040,.,1,.,.,1,.,0,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.040,0.000,0.000,0.065,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2023,MN,10618,Lake Region Electric Cooperative - (MN),MISO,AC,1.542,.,.,.,1.542,95,.,.,.,95,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.081,.,.,.,0.081,5,.,.,.,5,0,.,.,.,0,0.007,.,.,.,0.007,1,.,.,.,1,0,.,.,.,0,0.134,0.039,.,.,0.173,14,1,.,.,15,29.015,0.000,.,.,29.015,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.676,0.039,0.000,0.000,1.715,109,1,0,0,110,29.015,0.000,0.000,0.000,29.015
2023,MN,10697,Lake Country Power,MISO,AC,2.094,0.194,.,.,2.288,228,15,.,.,243,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.110,0.194,0.000,0.000,2.304,233,15,0,0,248,0.000,0.000,0.000,0.000,0.000
2023,MN,11731,City of Marshall - (MN),MISO,AC,0.052,0.376,0.000,0.000,0.428,8,8,0,0,16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.052,0.376,0.000,0.000,0.428,8,8,0,0,16,0.000,0.000,0.000,0.000,0.000
2023,MN,12227,Meeker Coop Light & Power Assn,MISO,DC,1.742,0.141,.,.,1.883,74,1,.,.,75,"1,701.160",14.640,.,.,"1,715.800",.,.,.,.,0.000,.,.,.,.,0,0.039,.,.,.,0.039,37,.,.,.,37,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.080,.,.,.,0.080,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.861,0.141,0.000,0.000,2.002,115,1,0,0,116,"1,701.160",14.640,0.000,0.000,"1,715.800"
2023,MN,12546,Mille Lacs Energy Cooperative,MISO,AC,0.674,0.042,.,.,0.716,46,5,.,.,51,0.368,.,.,.,0.368,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.016,.,.,.,0.016,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.674,0.043,0.000,0.000,0.717,46,6,0,0,52,0.368,0.000,0.000,0.000,0.368
2023,MN,12647,"ALLETE, Inc.",MISO,AC,7.545,6.798,0.020,0.000,14.363,823,167,1,0,991,"2,103.495",767.732,0.000,0.000,"2,871.227",.,.,.,.,0.000,.,.,.,.,0,0.518,0.522,0.000,0.000,1.040,94,3,0,0,97,0.299,0.006,.,.,0.305,20,1,.,.,21,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.082,0.093,.,.,0.175,8,7,.,.,15,0.000,1.038,.,.,1.038,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.145,7.413,0.020,0.000,15.578,925,177,1,0,"1,103","2,103.495",768.770,0.000,0.000,"2,872.265"
2023,MN,12651,Minnesota Valley Electric Coop,MISO,AC,3.892,0.887,.,.,4.779,350,15,.,.,365,"3,860.727",473.500,.,.,"4,334.227",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.081,0.133,.,.,0.214,8,1,.,.,9,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.134,0.140,.,.,0.274,7,4,.,.,11,48.523,55.371,.,.,103.894,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.026,1.027,0.000,0.000,5.053,357,19,0,0,376,"3,909.250",528.871,0.000,0.000,"4,438.121"
2023,MN,12894,City of Moorhead - (MN),SWPP,AC,0.255,0.026,0.371,.,0.652,22,3,3,.,28,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.255,0.026,0.371,0.000,0.652,22,3,3,0,28,0.000,0.000,0.000,0.000,0.000
2023,MN,13781,Northern States Power Co - Minnesota,MISO,DC,82.473,53.176,18.264,0.000,153.913,"10,955","1,207",229,0,"12,391",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,82.473,53.176,18.264,0.000,153.913,"10,955","1,207",229,0,"12,391",0.000,0.000,0.000,0.000,0.000
2023,MN,14232,Otter Tail Power Co,MISO,AC,0.657,1.656,0.000,0.000,2.313,56,36,0,0,92,28.546,20.247,0.000,0.000,48.793,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,0.199,.,.,0.201,1,8,.,.,9,0.000,1.400,.,.,1.400,0.000,0.035,.,.,0.035,0,1,.,.,1,0.000,0.000,.,.,0.000,0.659,1.890,0.000,0.000,2.549,57,45,0,0,102,28.546,21.647,0.000,0.000,50.193
2023,MN,14246,City of Owatonna - (MN),MISO,DC,0.624,0.088,0.000,0.000,0.712,66,2,0,0,68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.624,0.088,0.000,0.000,0.712,66,2,0,0,68,0.000,0.000,0.000,0.000,0.000
2023,MN,14468,People's Cooperative Services,MISO,AC,3.986,1.367,0.000,0.000,5.353,242,47,0,0,289,"3,768.630","1,228.432",0.000,0.000,"4,997.062",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.250,0.000,0.000,0.000,0.250,148,0,0,0,148,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.070,0.099,0.000,0.000,0.169,4,4,0,0,8,16.772,47.647,0.000,0.000,64.419,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,4.306,1.466,0.000,0.000,5.772,394,51,0,0,445,"3,785.402","1,276.079",0.000,0.000,"5,061.481"
2023,MN,16181,Rochester Public Utilities,MISO,AC,3.955,0.589,.,.,4.544,505,20,.,.,525,"3,455.499",222.280,.,.,"3,677.779",.,.,.,.,0.000,.,.,.,.,0,0.286,.,.,.,0.286,208,.,.,.,208,0.032,.,.,.,0.032,6,.,.,.,6,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,0.032,.,.,.,0.032,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.244,0.589,0.000,0.000,4.833,714,20,0,0,734,"3,455.531",222.280,0.000,0.000,"3,677.811"
2023,MN,16368,Runestone Electric Assn,MISO,AC,0.991,0.080,.,.,1.071,56,2,.,.,58,606.288,97.280,.,.,703.568,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.128,0.040,.,.,0.168,5,1,.,.,6,4.658,62.360,.,.,67.018,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.119,0.120,0.000,0.000,1.239,61,3,0,0,64,610.946,159.640,0.000,0.000,770.586
2023,MN,16971,Shakopee Public Utilities Comm,MISO,AC,2.008,0.258,0.045,.,2.311,272,12,2,.,286,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.008,0.258,0.045,0.000,2.311,272,12,2,0,286,0.000,0.000,0.000,0.000,0.000
2023,MN,17267,Sioux Valley SW Elec Coop,SWPP,DC,0.380,0.028,.,.,0.408,19,2,.,.,21,21.547,0.648,.,.,22.195,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.034,.,.,.,0.034,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.414,0.028,0.000,0.000,0.442,20,2,0,0,22,21.547,0.648,0.000,0.000,22.195
2023,MN,17550,South Central Electric Assn,MISO,AC,0.864,0.217,.,.,1.081,33,6,.,.,39,808.897,120.328,.,.,929.225,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.085,0.177,.,.,0.262,3,7,.,.,10,153.362,162.720,.,.,316.082,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.949,0.394,0.000,0.000,1.343,36,13,0,0,49,962.259,283.048,0.000,0.000,"1,245.307"
2023,MN,18019,Stearns Cooperative Elec Assn,MISO,AC,2.411,0.301,0.040,.,2.752,178,10,1,.,189,"2,108.531",149.493,63.742,.,"2,321.766",.,.,.,.,0.000,.,.,.,.,0,0.016,.,.,.,0.016,25,.,.,.,25,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.244,0.020,0.000,.,0.264,9,1,0,.,10,109.370,0.000,0.000,.,109.370,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.671,0.321,0.040,0.000,3.032,212,11,1,0,224,"2,217.901",149.493,63.742,0.000,"2,431.136"
2023,MN,18047,Steele-Waseca Cooperative Electric,MISO,AC,2.916,.,.,.,2.916,186,.,.,.,186,"4,408.600",20.000,.,.,"4,428.600",.,.,.,.,0.000,.,.,.,.,0,.,0.096,.,.,0.096,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.763,.,.,.,0.763,22,.,.,.,22,576.900,.,.,.,576.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.679,0.096,0.000,0.000,3.775,208,1,0,0,209,"4,985.500",20.000,0.000,0.000,"5,005.500"
2023,MN,19157,MiEnergy Cooperative,MISO,AC,7.536,2.949,.,.,10.485,370,94,.,.,464,"6,832.404","2,726.253",.,.,"9,558.657",.,.,.,.,0.000,.,.,.,.,0,0.069,.,.,.,0.069,96,.,.,.,96,0.063,.,.,.,0.063,9,.,.,.,9,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.186,0.055,.,.,0.241,11,2,.,.,13,87.257,21.804,.,.,109.061,0.036,.,.,.,0.036,1,.,.,.,1,0.000,.,.,.,0.000,7.827,3.004,0.000,0.000,10.831,478,96,0,0,574,"6,919.661","2,748.057",0.000,0.000,"9,667.718"
2023,MN,20639,"Wild Rice Electric Coop, Inc",MISO,AC,0.643,0.671,.,.,1.314,36,24,.,.,60,600.068,"1,003.109",.,.,"1,603.177",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.006,0.050,.,.,0.056,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.649,0.721,0.000,0.000,1.370,38,25,0,0,63,600.068,"1,003.109",0.000,0.000,"1,603.177"
2023,MN,20737,Willmar Municipal Utilities,MISO,AC,0.095,0.020,.,.,0.115,10,1,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.095,0.020,0.000,0.000,0.115,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000
2023,MN,20996,Wright-Hennepin Coop Elec Assn,MISO,AC,3.869,0.469,0.000,0.000,4.338,274,15,0,0,289,"1,683.055",143.281,.,.,"1,826.336",.,.,.,.,0.000,.,.,.,.,0,0.075,.,.,.,0.075,40,.,.,.,40,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.080,.,.,.,0.080,5,.,.,.,5,10.370,.,.,.,10.370,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.024,0.469,0.000,0.000,4.493,319,15,0,0,334,"1,693.425",143.281,0.000,0.000,"1,836.706"
2023,MN,21013,City of Worthington - (MN),MISO,AC,0.014,.,.,.,0.014,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2023,MN,25177,Dakota Electric Association,MISO,AC,13.571,0.693,0.000,.,14.264,"1,365",21,0,.,"1,386",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.110,0.095,0.000,.,0.205,6,4,0,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.681,0.788,0.000,0.000,14.469,"1,371",25,0,0,"1,396",0.000,0.000,0.000,0.000,0.000
2023,MN,40304,Minnesota Valley Coop L&P Assn,MISO,AC,0.524,.,.,.,0.524,30,.,.,.,30,0.411,.,.,.,0.411,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.117,.,.,.,0.117,5,.,.,.,5,0.047,.,.,.,0.047,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.641,0.000,0.000,0.000,0.641,35,0,0,0,35,0.458,0.000,0.000,0.000,0.458
2023,MN,99999,State Adjustment,MISO,,-11.186,-6.629,-3.115,.,-20.930,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-11.186,-6.629,-3.115,.,-20.930,.,.,.,.,.,.,.,.,.,.
2023,MN,99999,State Adjustment,SWPP,,0.037,-0.005,.,.,0.032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.037,-0.005,.,.,0.032,.,.,.,.,.,.,.,.,.,.
2023,MO,1775,Black River Electric Coop - (MO),AECI,AC,0.795,.,.,.,0.795,82,.,.,.,82,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.008,.,.,.,0.008,3,.,.,.,3,.,.,.,.,0.000,0.014,.,.,.,0.014,3,.,.,.,3,.,.,.,.,0.000,0.817,0.000,0.000,0.000,0.817,88,0,0,0,88,0.000,0.000,0.000,0.000,0.000
2023,MO,2001,Boone Electric Coop,AECI,AC,2.840,0.160,.,.,3.000,295,3,.,.,298,"2,042.000",67.000,.,.,"2,109.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.840,0.160,0.000,0.000,3.000,295,3,0,0,298,"2,042.000",67.000,0.000,0.000,"2,109.000"
2023,MO,3113,City of Carthage - (MO),SWPP,AC,0.520,0.606,.,.,1.126,53,5,.,.,58,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.520,0.606,0.000,0.000,1.126,53,5,0,0,58,0.000,0.000,0.000,0.000,0.000
2023,MO,3268,Central Missouri Elec Coop Inc,AECI,AC,1.162,.,.,.,1.162,98,.,.,.,98,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.164,0.000,0.000,0.000,1.164,99,0,0,0,99,0.000,0.000,0.000,0.000,0.000
2023,MO,3600,Citizens Electric Corporation - (MO),MISO,DC,2.058,0.090,.,.,2.148,241,5,.,.,246,"2,977.407",187.540,.,.,"3,164.947",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.013,0.000,.,.,0.013,2,0,.,.,2,17.815,0.000,.,.,17.815,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.071,0.090,0.000,0.000,2.161,243,5,0,0,248,"2,995.222",187.540,0.000,0.000,"3,182.762"
2023,MO,4045,City of Columbia - (MO),MISO,DC,3.870,1.176,0.310,.,5.356,490,39,2,.,531,"2,149.530",512.040,0.000,.,"2,661.570",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.870,1.177,0.310,0.000,5.357,490,40,2,0,532,"2,149.530",512.040,0.000,0.000,"2,661.570"
2023,MO,4063,Co-Mo Electric Coop Inc,AECI,AC,2.172,0.165,.,.,2.337,197,6,.,.,203,315.479,2.824,.,.,318.303,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.185,.,.,.,0.185,14,.,.,.,14,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.004,.,.,0.004,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.172,0.169,0.000,0.000,2.341,197,8,0,0,205,315.479,2.824,0.000,0.000,318.303
2023,MO,4160,Callaway Electric Cooperative,AECI,AC,1.222,0.202,.,.,1.424,121,6,.,.,127,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.225,0.202,0.000,0.000,1.427,122,6,0,0,128,0.000,0.000,0.000,0.000,0.000
2023,MO,4237,Consolidated Electric Coop,AECI,AC,0.693,0.288,.,.,0.981,52,8,.,.,60,183.990,41.680,.,.,225.670,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.037,.,.,.,0.037,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.029,.,.,.,0.029,7,.,.,.,7,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.722,0.288,0.000,0.000,1.010,59,8,0,0,67,183.990,41.680,0.000,0.000,225.670
2023,MO,4524,"Crawford Electric Coop, Inc",AECI,AC,0.858,0.043,.,.,0.901,91,5,.,.,96,137.590,5.338,.,.,142.928,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.858,0.043,0.000,0.000,0.901,91,5,0,0,96,137.590,5.338,0.000,0.000,142.928
2023,MO,4675,Cuivre River Electric Coop Inc,AECI,AC,2.053,0.008,.,.,2.061,238,1,.,.,239,"1,562.169",0.600,.,.,"1,562.769",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.053,0.008,0.000,0.000,2.061,238,1,0,0,239,"1,562.169",0.600,0.000,0.000,"1,562.769"
