Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,7265,City of Gladstone,MI,0.007,0.002,0.000,0.000,0.009,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.007,0.002,0.000,0.000,0.009,2,1,0,0,3,0,0,0,0,0
2015,7292,Glencoe Light & Power Comm,MN,0.019, , , ,0.019,4, , , ,4,9.782, , , ,9.782,0.002, , , ,0.002,1, , , ,1,0.007, , , ,0.007, , , , ,0.000, , , , ,0, , , , ,0.000,0.021,0.000,0.000,0.000,0.021,5,0,0,0,5,10,0,0,0,10
2015,7294,City of Glendale - (CA),CA,5.118,2.243, , ,7.361,810,47, , ,857, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,5.118,2.243,0.000,0.000,7.361,810,47,0,0,857,0,0,0,0,0
2015,7300,City of Glenwood Springs - (CO),CO,0.182,0.238, , ,0.420,46,14, , ,60, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.010, , , ,0.010,1, , , ,1, , , , ,0.000,0.192,0.238,0.000,0.000,0.430,47,14,0,0,61,0,0,0,0,0
2015,7303,Raccoon Valley Electric Cooperative,IA, , , , ,0.000, , , , ,0, , , , ,0.000,0.020, , , ,0.020,2, , , ,2,35.000, , , ,35.000,0.049, , , ,0.049,3, , , ,3,68.100, , , ,68.100,0.069,0.000,0.000,0.000,0.069,5,0,0,0,5,103,0,0,0,103
2015,7353,Golden Valley Elec Assn Inc,AK,0.281,0.103,0.043,0.000,0.427,64,13,4,0,81,25.465,7.621,0.000,0.000,33.086,0.013,0.009,0.000,0.000,0.022,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.294,0.112,0.043,0.000,0.449,68,15,4,0,87,25,8,0,0,33
2015,7450,Grady Electric Membership Corp,GA,0.037,0.020, , ,0.057,5,1, , ,6,0.029,0.002, , ,0.031, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.037,0.020,0.000,0.000,0.057,5,1,0,0,6,0,0,0,0,0
2015,7456,Graham County Electric Coop Inc,AZ,0.957,0.148, , ,1.105,148,4, , ,152,176.460,79.160, , ,255.620,0.034, , , ,0.034,6, , , ,6,0.000, , , ,0.000,0.001, , , ,0.001,1, , , ,1, , , , ,0.000,0.992,0.148,0.000,0.000,1.140,155,4,0,0,159,176,79,0,0,256
2015,7460,Goodhue County Coop Elec Assn,MN,0.120, , , ,0.120,12, , , ,12,7.768, , , ,7.768,0.083, , , ,0.083,3, , , ,3,3.101, , , ,3.101, , , , ,0.000, , , , ,0, , , , ,0.000,0.203,0.000,0.000,0.000,0.203,15,0,0,0,15,11,0,0,0,11
2015,7489,Grand Rapids Public Util Comm,MN,0.027,0.098, , ,0.125,6,3, , ,9,1.100,0.000, , ,1.100, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.027,0.098,0.000,0.000,0.125,6,3,0,0,9,1,0,0,0,1
2015,7548,PUD No 1 of Grays Harbor County,WA,0.020, , , ,0.020,10, , , ,10, , , , ,0.000,0.006, , , ,0.006,4, , , ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.026,0.000,0.000,0.000,0.026,14,0,0,0,14,0,0,0,0,0
2015,7558,Grayson Rural Electric Coop Corp,KY,0.007, , , ,0.007,2, , , ,2,10.797, , , ,10.797, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.007,0.000,0.000,0.000,0.007,2,0,0,0,2,11,0,0,0,11
2015,7563,Grand Valley Power,CO,0.974,0.061, , ,1.035,168,10, , ,178, , , , ,0.000,0.003, , , ,0.003,1, , , ,1, , , , ,0.000,0.005, , , ,0.005,2, , , ,2, , , , ,0.000,0.982,0.061,0.000,0.000,1.043,171,10,0,0,181,0,0,0,0,0
2015,7593,City of Green Cove Springs,FL,0.024,0.098, , ,0.122,6,1, , ,7,5.000,5.000, , ,10.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.024,0.098,0.000,0.000,0.122,6,1,0,0,7,5,5,0,0,10
2015,7601,Green Mountain Power Corp,VT,32.545,16.906,0.197, ,49.648,"4,153",306,4, ,"4,463", , , , ,0.000,0.192, , , ,0.192,14, , , ,14, , , , ,0.000,0.916,0.220, , ,1.136,55,2, , ,57, , , , ,0.000,33.653,17.126,0.197,0.000,50.976,"4,222",308,4,0,"4,534",0,0,0,0,0
2015,7634,City of Greenville - (TX),TX,0.120,0.440, , ,0.560,2,2, , ,4,0.100, , , ,0.100, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.120,0.440,0.000,0.000,0.560,2,2,0,0,4,0,0,0,0,0
2015,7639,Greenville Utilities Comm,NC,0.018, , , ,0.018,4, , , ,4,0.203, , , ,0.203, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.000,0.000,0.000,0.018,4,0,0,0,4,0,0,0,0,0
2015,7654,Greer Commission of Public Wks,SC,0.015, , , ,0.015,4, , , ,4,0.090, , , ,0.090, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.015,0.000,0.000,0.000,0.015,4,0,0,0,4,0,0,0,0,0
2015,7716,Groton Dept of Utilities - (CT),CT,4.037, , , ,4.037,795, , , ,795,329.200, , , ,329.200, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,4.037,0.000,0.000,0.000,4.037,795,0,0,0,795,329,0,0,0,329
2015,7720,"Grundy Electric Coop, Inc",MO,0.005, , , ,0.005,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0,0,0,0,0
2015,7750,Guthrie County Rural E C A,IA,0.004, ,0.117, ,0.121,1, ,1, ,2, , , , ,0.000, , ,0.223, ,0.223, , ,4, ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.004,0.000,0.340,0.000,0.344,1,0,5,0,6,0,0,0,0,0
2015,7752,Guadalupe Valley Elec Coop Inc,TX,3.783,0.149, , ,3.932,814,13, , ,827,"1,422.800", , , ,"1,422.800",0.108,0.012, , ,0.120,25,5, , ,30,13.800, , , ,13.800, , , , ,0.000, , , , ,0, , , , ,0.000,3.891,0.161,0.000,0.000,4.052,839,18,0,0,857,"1,437",0,0,0,"1,437"
2015,7785,"Gulf Coast Electric Coop, Inc",FL,0.020,0.060, , ,0.080,7,1, , ,8, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.020,0.060,0.000,0.000,0.080,7,1,0,0,8,0,0,0,0,0
2015,7787,Gunnison County Elec Assn.,CO,0.250,0.050, , ,0.300,65,10, , ,75, , , , ,0.000,0.002, , , ,0.002,2, , , ,2, , , , ,0.000,0.002, , , ,0.002,2, , , ,2, , , , ,0.000,0.254,0.050,0.000,0.000,0.304,69,10,0,0,79,0,0,0,0,0
2015,7801,Gulf Power Co,FL,1.868,0.328,0.000,0.000,2.196,357,108,0,0,465,"1,082.529",159.397,0.000,0.000,"1,241.926",0.002,0.012,0.000,0.000,0.014,1,5,0,0,6,0.029,2.243,0.000,0.000,2.272,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.870,0.340,0.000,0.000,2.210,358,113,0,0,471,"1,083",162,0,0,"1,244"
2015,7826,City of Gunnison - (CO),CO,0.027, , , ,0.027,5, , , ,5, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.027,0.000,0.000,0.000,0.027,5,0,0,0,5,0,0,0,0,0
2015,7887,Habersham Electric Membership Corp,GA,0.166,0.080, , ,0.246,22,1, , ,23, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.166,0.080,0.000,0.000,0.246,22,1,0,0,23,0,0,0,0,0
2015,7891,Guernsey-Muskingum El Coop Inc,OH,0.101,0.050, , ,0.151,9,2, , ,11,62.260,19.480, , ,81.740,0.010, , , ,0.010,1, , , ,1,1.289, , , ,1.289, , , , ,0.000, , , , ,0, , , , ,0.000,0.111,0.050,0.000,0.000,0.161,10,2,0,0,12,64,19,0,0,83
2015,7908,Hagerstown Light Department,MD,0.014,0.031, , ,0.045,4,2, , ,6,0.607,0.105, , ,0.712, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.014,0.031,0.000,0.000,0.045,4,2,0,0,6,1,0,0,0,1
2015,7979,Hamilton County Elec Coop Assn,TX,0.107,0.123, , ,0.230,21,2, , ,23, , , , ,0.000,0.052, , , ,0.052,12, , , ,12, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.159,0.123,0.000,0.000,0.282,33,2,0,0,35,0,0,0,0,0
2015,8034,Hancock-Wood Electric Coop Inc,OH,0.008,0.020,0.000,0.000,0.028,1,1, , ,2, , , , ,0.000,0.006, , , ,0.006,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.014,0.020,0.000,0.000,0.034,4,1,0,0,5,0,0,0,0,0
2015,8055,City of Hannibal - (MO),MO,0.010, , , ,0.010,2, , , ,2,0.000, , , ,0.000,0.064, , , ,0.064,1, , , ,1,7.020, , , ,7.020, , , , ,0.000, , , , ,0, , , , ,0.000,0.074,0.000,0.000,0.000,0.074,3,0,0,0,3,7,0,0,0,7
2015,8104,Town of Hardwick,VT,0.742, , , ,0.742,73, , , ,73, , , , ,0.000,0.073, , , ,0.073,8, , , ,8, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.815,0.000,0.000,0.000,0.815,81,0,0,0,81,0,0,0,0,0
2015,8179,Harrison County Rural E M C,IN,0.070, , , ,0.070,14, , , ,14,35.100, , , ,35.100, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.070,0.000,0.000,0.000,0.070,14,0,0,0,14,35,0,0,0,35
2015,8198,City of Harrisonburg - (VA),VA,0.215,0.204, , ,0.419,49,7, , ,56,153.145,35.500, , ,188.645, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.215,0.204,0.000,0.000,0.419,49,7,0,0,56,153,36,0,0,189
2015,8210,Hart Electric Member Corp,GA,0.119, , , ,0.119,18, , , ,18,72.000, , , ,72.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.119,0.000,0.000,0.000,0.119,18,0,0,0,18,72,0,0,0,72
2015,8212,Hartford Electric,WI, ,0.001,0.000,0.000,0.001, ,1,0,0,1,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.000,0.001,0.000,0.000,0.001,0,1,0,0,1,0,0,0,0,0
2015,8276,Havana Power & Light Company,FL, ,0.400, , ,0.400, ,3, , ,3, ,20.000, , ,20.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.400,0.000,0.000,0.400,0,3,0,0,3,0,20,0,0,20
2015,8283,Harrison County Rrl Elec Coop,IA,0.085, , , ,0.085,6, , , ,6,19.600, , , ,19.600,0.025, , , ,0.025,4, , , ,4,9.200, , , ,9.200, , , , ,0.000, , , , ,0, , , , ,0.000,0.110,0.000,0.000,0.000,0.110,10,0,0,0,10,29,0,0,0,29
2015,8287,Hawaii Electric Light Co Inc,HI,45.080,13.151,1.466, ,59.697,"9,083",489,32, ,"9,604", , , , ,0.000,0.057,0.016,0.167, ,0.240,17,2,3, ,22, , , , ,0.000, , ,0.049, ,0.049, , ,1, ,1, , , , ,0.000,45.137,13.167,1.682,0.000,59.986,"9,100",491,36,0,"9,627",0,0,0,0,0
2015,8298,Hawkeye Tri-County El Coop Inc,IA,1.117,0.305, , ,1.422,95,11, , ,106,636.501,124.757, , ,761.258,0.132, , , ,0.132,11, , , ,11,63.320, , , ,63.320, , , , ,0.000, , , , ,0, , , , ,0.000,1.249,0.305,0.000,0.000,1.554,106,11,0,0,117,700,125,0,0,825
2015,8319,Heartland Power Coop,IA,0.053, , , ,0.053,7, , , ,7,40.721, , , ,40.721,0.119, , , ,0.119,8, , , ,8,23.600, , , ,23.600, , , , ,0.000, , , , ,0, , , , ,0.000,0.172,0.000,0.000,0.000,0.172,15,0,0,0,15,64,0,0,0,64
2015,8319,Heartland Power Coop,MN,0.008, , , ,0.008,1, , , ,1,3.720, , , ,3.720, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,4,0,0,0,4
2015,8333,Haywood Electric Member Corp,NC,0.212, , , ,0.212,38, , , ,38,0.086, , , ,0.086,0.030, , , ,0.030,1, , , ,1,0.012, , , ,0.012,0.017, , , ,0.017,2, , , ,2,0.007, , , ,0.007,0.259,0.000,0.000,0.000,0.259,41,0,0,0,41,0,0,0,0,0
2015,8348,City of Healdsburg - (CA),CA,0.400,0.700, , ,1.100,152,38, , ,190,20.000,2.000, , ,22.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.400,0.700,0.000,0.000,1.100,152,38,0,0,190,20,2,0,0,22
2015,8366,Heber Light & Power Company,UT,0.332,0.013, , ,0.345,58,2, , ,60, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.332,0.013,0.000,0.000,0.345,58,2,0,0,60,0,0,0,0,0
2015,8447,Hendricks County Rural E M C,IN,0.027, , , ,0.027,4, , , ,4, , , , ,0.000,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.030,0.000,0.000,0.000,0.030,5,0,0,0,5,0,0,0,0,0
2015,8449,Henderson City Utility Comm,KY,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,6.260, , , ,6.260,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,6,0,0,0,6
2015,8466,Henry County Rural E M C,IN,0.008, , , ,0.008,1, , , ,1,0.580, , , ,0.580,0.009, , , ,0.009,1, , , ,1,0.360, , , ,0.360, , , , ,0.000, , , , ,0, , , , ,0.000,0.017,0.000,0.000,0.000,0.017,2,0,0,0,2,1,0,0,0,1
2015,8566,High Plains Power Inc,WY,0.153,0.043, , ,0.196,27,3, , ,30, , , , ,0.000,0.019,0.025, , ,0.044,4,6, , ,10, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.172,0.068,0.000,0.000,0.240,31,9,0,0,40,0,0,0,0,0
2015,8570,Highline Electric Assn,CO,0.037, , , ,0.037,7, , , ,7,20.192, , , ,20.192,0.047, , , ,0.047,6, , , ,6,10.666, , , ,10.666, , , , ,0.000, , , , ,0, , , , ,0.000,0.084,0.000,0.000,0.000,0.084,13,0,0,0,13,31,0,0,0,31
2015,8574,"Jackson Electric Coop, Inc - (WI)",WI,0.210,0.077, , ,0.287,65,4, , ,69, , , , ,0.000, ,0.013, , ,0.013, ,1, , ,1, , , , ,0.000,0.001,0.018, , ,0.019,1,1, , ,2, , , , ,0.000,0.211,0.108,0.000,0.000,0.319,66,6,0,0,72,0,0,0,0,0
2015,8620,"HILCO Electric Cooperative, Inc.",TX,0.160, , , ,0.160,29, , , ,29, , , , ,0.000,0.080, , , ,0.080,18, , , ,18, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.240,0.000,0.000,0.000,0.240,47,0,0,0,47,0,0,0,0,0
2015,8631,Hillsdale Board of Public Wks,MI, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.010, , , ,0.010,1, , , ,1, , , , ,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0,0,0,0,0
2015,8699,Inland Power & Light Company,WA,0.619,0.030, , ,0.649,119,3, , ,122,92.340,13.120, , ,105.460,0.025, , , ,0.025,12, , , ,12,0.146, , , ,0.146, ,0.001, , ,0.001, ,1, , ,1, , , , ,0.000,0.644,0.031,0.000,0.000,0.675,131,4,0,0,135,92,13,0,0,106
2015,8723,City of Holland,MI,0.016,0.048, , ,0.064,4,4, , ,8, , , , ,0.000, ,0.016, , ,0.016, ,4, , ,4, , , , ,0.000, ,0.020, , ,0.020, ,2, , ,2, , , , ,0.000,0.016,0.084,0.000,0.000,0.100,4,10,0,0,14,0,0,0,0,0
2015,8761,Holmes-Wayne Electric Coop Inc,OH,0.117,0.035,0.000,0.000,0.152,12,2,0,0,14,38.556,21.648,0.000,0.000,60.204,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0.033,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.122,0.035,0.000,0.000,0.157,14,2,0,0,16,39,22,0,0,60
2015,8773,"Holy Cross Electric Assn, Inc",CO,3.981,1.019,0.016, ,5.016,614,72,2, ,688, , , , ,0.000,0.000,0.002,0.000, ,0.002,0,1,0, ,1, , , , ,0.000,0.025,0.009,0.000, ,0.034,5,2,0, ,7, , , , ,0.000,4.006,1.030,0.016,0.000,5.052,619,75,2,0,696,0,0,0,0,0
2015,8774,City of Holyoke - (MA),MA,0.024,0.004, , ,0.028,3,3, , ,6, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.024,0.004,0.000,0.000,0.028,3,3,0,0,6,0,0,0,0,0
2015,8780,"Fox Islands Electric Coop, Inc",ME,0.001,0.001, , ,0.002,18,5, , ,23, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.001,0.001,0.000,0.000,0.002,18,5,0,0,23,0,0,0,0,0
2015,8786,Horry Electric Coop Inc,SC,0.096,0.004, , ,0.100,21,1, , ,22,0.108, , , ,0.108, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.096,0.004,0.000,0.000,0.100,21,1,0,0,22,0,0,0,0,0
2015,8795,City of Homestead - (FL),FL,0.042,0.018,0.000,0.000,0.060,7,1,0,0,8, ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.042,0.018,0.000,0.000,0.060,7,1,0,0,8,0,0,0,0,0
2015,8824,M J M Electric Cooperative Inc,IL,0.010, , , ,0.010,7, , , ,7,0.000, , , ,0.000,0.010, , , ,0.010,2, , , ,2,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.020,0.000,0.000,0.000,0.020,9,0,0,0,9,0,0,0,0,0
2015,8830,Hood River Electric Coop,OR,0.051,0.001,0.000, ,0.052,4,1,0, ,5,0.004,0.000,0.000, ,0.004, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.051,0.001,0.000,0.000,0.052,4,1,0,0,5,0,0,0,0,0
2015,8840,City of Hope,AR,0.023, , , ,0.023,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.023,0.000,0.000,0.000,0.023,2,0,0,0,2,0,0,0,0,0
2015,8911,Howard Electric Coop,MO,0.051, , , ,0.051,8, , , ,8,3.003, , , ,3.003,0.007, , , ,0.007,2, , , ,2,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.058,0.000,0.000,0.000,0.058,10,0,0,0,10,3,0,0,0,3
2015,8934,"Howell-Oregon Elec Coop, Inc",MO,0.095, , , ,0.095,19, , , ,19,8.200, , , ,8.200,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.098,0.000,0.000,0.000,0.098,20,0,0,0,20,8,0,0,0,8
2015,9096,City of Lafayette - (LA),LA,1.271,0.252, , ,1.523,211,26, , ,237,418.668,153.742, , ,572.410, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.271,0.252,0.000,0.000,1.523,211,26,0,0,237,419,154,0,0,572
2015,9128,Hurricane City Power,UT,0.131, , , ,0.131,24, , , ,24,90.000, , , ,90.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.131,0.000,0.000,0.000,0.131,24,0,0,0,24,90,0,0,0,90
2015,9163,Hyrum City Corporation,UT,0.006, , , ,0.006,1, , , ,1,0.138, , , ,0.138, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,0,0,0,0,0
2015,9187,City of Idaho Falls - (ID),ID,0.026,0.071,0.000,0.000,0.097,6,4,0,0,10,13.000,13.194,0.000,0.000,26.194,0.000,0.004,0.000,0.000,0.004,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.026,0.075,0.000,0.000,0.101,6,6,0,0,12,13,13,0,0,26
2015,9191,Idaho Power Co,ID,2.734,1.402,0.093, ,4.229,544,94,1, ,639, , , , ,0.000,0.291,0.054,0.040, ,0.385,54,6,1, ,61, , , , ,0.000,0.062,0.085, , ,0.147,6,4, , ,10, , , , ,0.000,3.087,1.541,0.133,0.000,4.761,604,104,2,0,710,0,0,0,0,0
2015,9191,Idaho Power Co,OR,0.076,0.155,0.313, ,0.544,10,8,4, ,22, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.078,0.155,0.313,0.000,0.546,11,8,4,0,23,0,0,0,0,0
2015,9216,Imperial Irrigation District,CA,13.930,21.095, , ,35.025,"2,436",141, , ,"2,577",115.000,993.000, , ,"1,108.000",0.002, , , ,0.002,1, , , ,1, , , , ,0.000, ,2.130, , ,2.130, ,5, , ,5, , , , ,0.000,13.932,23.225,0.000,0.000,37.157,"2,437",146,0,0,"2,583",115,993,0,0,"1,108"
2015,9230,City of Independence - (IA),IA,0.013,0.002,0.000,0.000,0.015,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.013,0.002,0.000,0.000,0.015,3,1,0,0,4,0,0,0,0,0
2015,9231,City of Independence - (MO),MO,0.006,0.079, , ,0.085,3,6, , ,9,2.138,24.895, , ,27.033, ,0.002, , ,0.002, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.006,0.081,0.000,0.000,0.087,3,7,0,0,10,2,25,0,0,27
2015,9273,Indianapolis Power & Light Co,IN,0.350,1.050, , ,1.400,68,10, , ,78,122.836,13.373, , ,136.209, ,0.050, , ,0.050, ,1, , ,1, ,3.360, , ,3.360, , , , ,0.000, , , , ,0, , , , ,0.000,0.350,1.100,0.000,0.000,1.450,68,11,0,0,79,123,17,0,0,140
2015,9275,Indianola Municipal Utilities,IA,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2015,9292,Inter County Energy Coop Corp,KY,0.140, , , ,0.140,12, , , ,12, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.140,0.000,0.000,0.000,0.140,12,0,0,0,12,0,0,0,0,0
2015,9324,Indiana Michigan Power Co,IN,0.367,0.414, , ,0.781,55,26, , ,81,15.741,1.351, , ,17.092,0.127,0.125, , ,0.252,33,7, , ,40,3.127,0.305, , ,3.432, , , , ,0.000, , , , ,0, , , , ,0.000,0.494,0.539,0.000,0.000,1.033,88,33,0,0,121,19,2,0,0,21
2015,9324,Indiana Michigan Power Co,MI,0.108,0.074, , ,0.182,17,5, , ,22,2.865,0.531, , ,3.396,0.029,0.007,0.006, ,0.042,8,2,1, ,11,0.409,0.000,0.000, ,0.409, , , , ,0.000, , , , ,0, , , , ,0.000,0.137,0.081,0.006,0.000,0.224,25,7,1,0,33,3,1,0,0,4
2015,9331,Intercounty Electric Coop Assn,MO,0.380, , , ,0.380,35, , , ,35,454.000, , , ,454.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.380,0.000,0.000,0.000,0.380,35,0,0,0,35,454,0,0,0,454
2015,9336,Intermountain Rural Elec Assn,CO,6.379,0.056,0.000,0.000,6.435,"1,057",4,0,0,"1,061", , , , ,0.000,0.046,0.000,0.000,0.000,0.046,17,0,0,0,17, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,6.425,0.056,0.000,0.000,6.481,"1,074",4,0,0,"1,078",0,0,0,0,0
2015,9417,Interstate Power and Light Co,IA,6.799,16.057,0.585, ,23.441,753,648,21, ,"1,422",33.549,353.940, , ,387.489,0.410,4.873,0.160, ,5.443,48,83,2, ,133,517.992,"4,543.984", , ,"5,061.976", ,0.850,0.056, ,0.906, ,2,1, ,3, ,"2,025.800",0.200, ,"2,026.000",7.209,21.780,0.801,0.000,29.790,801,733,24,0,"1,558",552,"6,924",0,0,"7,475"
2015,9425,Iowa Lakes Electric Coop,IA,0.083,0.190, , ,0.273,7,8, , ,15, , , , ,0.000,0.069,0.339, , ,0.408,10,8, , ,18, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.152,0.529,0.000,0.000,0.681,17,16,0,0,33,0,0,0,0,0
2015,9431,Irwin Electric Membership Corp,GA,0.008,0.099, , ,0.107,1,2, , ,3,1.040,120.700, , ,121.740, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.008,0.099,0.000,0.000,0.107,1,2,0,0,3,1,121,0,0,122
